asset,entry_time,exit_time,entry_price,exit_price,direction,session,attempt,status,position_size,risk_amount,pnl,return_pct,holding_time,ref_close,date,day_of_week,duration_minutes
XAUUSD,2020-01-31 08:00:00+00:00,2020-01-31 15:29:00+00:00,1576.835,1584.719175,short,london,1,sl_hit,125.15157746036071,986.7169382235286,-996.5841076057638,-0.0101,0 days 07:29:00,1583.575,2020-01-31,Friday,449.0
XAUUSD,2020-01-31 13:00:00+00:00,2020-01-31 15:50:00+00:00,1579.165,1587.0608249999998,long,us,1,tp_hit,125.50431322989257,990.9600940084239,981.0504930683111,0.009899999999999713,0 days 02:50:00,1576.928,2020-01-31,Friday,170.0
XAUUSD,2020-01-31 15:29:00+00:00,2020-01-31 16:00:00+00:00,1584.719175,1587.768,short,london,2,session_close,123.27119057513684,976.7510971474709,-385.5997985767261,-0.003947779528508764,0 days 00:31:00,1583.575,2020-01-31,Friday,31.0
XAUUSD,2020-02-03 00:00:00+00:00,2020-02-03 02:32:00+00:00,1589.645,1581.696775,long,asian,1,sl_hit,132.7630644228207,1055.2307077220864,-1065.7830147993072,-0.0101,0 days 02:32:00,1589.325,2020-02-03,Monday,152.0
XAUUSD,2020-02-03 02:32:00+00:00,2020-02-03 08:00:00+00:00,1581.696775,1575.745,long,asian,2,session_close,132.08257032377057,1044.5728775740934,-796.5714687645002,-0.007625810375379941,0 days 05:28:00,1589.325,2020-02-03,Monday,328.0
XAUUSD,2020-02-03 08:00:00+00:00,2020-02-03 16:00:00+00:00,1575.745,1574.925,short,london,1,session_close,123.48382500489963,972.8950991617036,91.5277855123928,0.0009407775369745191,0 days 08:00:00,1589.325,2020-02-03,Monday,480.0
XAUUSD,2020-02-03 13:00:00+00:00,2020-02-03 15:00:00+00:00,1578.278,1570.38661,short,us,1,tp_hit,126.81803825930992,1000.770598939107,990.7628929497448,0.009900000000000289,0 days 02:00:00,1589.325,2020-02-03,Monday,120.0
XAUUSD,2020-02-04 00:00:00+00:00,2020-02-04 06:42:00+00:00,1578.895,1571.000525,long,asian,1,sl_hit,131.3079290119281,1036.6071628864486,-1046.9732345153132,-0.0101,0 days 06:42:00,1576.345,2020-02-04,Tuesday,402.0
XAUUSD,2020-02-04 06:42:00+00:00,2020-02-04 08:00:00+00:00,1571.000525,1573.135,long,asian,2,session_close,130.63489339588804,1026.1374305412953,268.57553977578374,0.0026173447316321765,0 days 01:18:00,1576.345,2020-02-04,Tuesday,78.0
XAUUSD,2020-02-04 08:00:00+00:00,2020-02-04 13:27:00+00:00,1573.135,1565.269325,short,london,1,tp_hit,123.80506148764782,973.8103770168274,964.0722732466872,0.009900000000000289,0 days 05:27:00,1575.515,2020-02-04,Tuesday,327.0
XAUUSD,2020-02-04 13:00:00+00:00,2020-02-04 14:00:00+00:00,1567.355,1559.518225,short,us,1,tp_hit,128.96608973316643,1010.6782278686045,1000.5714455899478,0.00990000000000029,0 days 01:00:00,1576.145,2020-02-04,Tuesday,60.0
XAUUSD,2020-02-05 00:00:00+00:00,2020-02-05 07:13:00+00:00,1553.625,1561.3931249999998,short,asian,1,sl_hit,132.44163629435369,1028.8231859390532,-1039.1114177984439,-0.0101,0 days 07:13:00,1571.975,2020-02-05,Wednesday,433.0
XAUUSD,2020-02-05 07:13:00+00:00,2020-02-05 08:00:00+00:00,1561.3931249999998,1561.608,short,asian,2,session_close,130.45171718187265,1018.4320717610688,-38.215133447081236,-0.0003752349764574851,0 days 00:47:00,1571.975,2020-02-05,Wednesday,47.0
XAUUSD,2020-02-05 08:00:00+00:00,2020-02-05 08:37:00+00:00,1561.608,1553.7999599999998,long,london,1,sl_hit,125.95364518487088,983.4510997492943,-993.2856107467873,-0.0101,0 days 00:37:00,1555.195,2020-02-05,Wednesday,37.0
XAUUSD,2020-02-05 08:37:00+00:00,2020-02-05 16:00:00+00:00,1553.7999599999998,1557.005,long,london,2,session_close,125.30805363668784,973.5182436418264,391.88214179134695,0.004025421653377118,0 days 07:23:00,1555.195,2020-02-05,Wednesday,443.0
XAUUSD,2020-02-05 13:00:00+00:00,2020-02-05 21:00:00+00:00,1555.045,1557.248,short,us,1,session_close,131.27387854686157,1020.6839423245038,-299.4031938619777,-0.0029333585201714585,0 days 08:00:00,1555.098,2020-02-05,Wednesday,480.0
XAUUSD,2020-02-06 00:00:00+00:00,2020-02-06 08:00:00+00:00,1556.375,1559.165,short,asian,1,session_close,130.82321682455847,1018.0499204265979,-375.17727414477935,-0.0036852541964500834,0 days 08:00:00,1560.988,2020-02-06,Thursday,480.0
XAUUSD,2020-02-06 08:00:00+00:00,2020-02-06 10:57:00+00:00,1559.165,1566.9608249999999,long,london,1,tp_hit,125.37955444866317,977.4370650597399,967.6626944091425,0.0099,0 days 02:57:00,1555.975,2020-02-06,Thursday,177.0
XAUUSD,2020-02-06 13:00:00+00:00,2020-02-06 21:00:00+00:00,1566.775,1566.395,long,us,1,session_close,129.9088778396234,1017.6899103858841,-59.54227268292991,-0.0005850728407079607,0 days 08:00:00,1556.848,2020-02-06,Thursday,480.0
